store_id,product_id,forecast_7d,forecast_7d_lower,forecast_7d_upper,forecast_14d,forecast_14d_lower,forecast_14d_upper,forecast_30d,forecast_30d_lower,forecast_30d_upper,forecast_60d,forecast_60d_lower,forecast_60d_upper,forecast_acceleration,forecast_confidence_30d,is_trending_up,is_trending_down,is_stable
store_CA,COMMON00059,52.9,5.4,102.0,106.2,11.3,204.0,229.3,24.2,438.7,467.4,54.4,886.8,0.9759547383309759,1.8068875326939842,0,0,1
store_CB,COMMON00059,26.2,1.0,54.3,52.6,2.1,108.9,113.4,4.2,233.0,230.4,11.7,468.2,0.9646539027982326,2.0158590308370044,0,0,1
store_CC,COMMON00059,11.7,2.4,20.7,23.4,5.2,41.5,51.0,12.2,89.7,104.1,26.7,181.4,0.9285714285714285,1.5166340508806262,0,0,1
store_CD,COMMON00059,18.3,0.4,39.3,36.6,0.5,78.5,78.0,0.8,167.4,158.6,1.7,338.3,0.9682539682539683,2.1331626120358513,0,0,1
store_CE,COMMON00059,9.5,0.0,19.9,18.9,0.0,39.8,40.3,0.0,85.3,78.8,0.1,169.1,0.9402837347410096,2.1113861386138613,0,0,1
store_CF,COMMON00059,132.1,19.4,241.4,262.5,38.7,484.0,554.4,79.0,1031.3,1081.7,145.7,2041.6,1.0156850684299552,1.7174030658250676,0,0,1
store_CG,COMMON00059,32.0,0.7,70.3,64.2,1.4,141.2,137.9,2.7,303.3,280.4,7.1,608.9,0.9733346851870628,2.1782608695652175,0,0,1
store_CH,COMMON00059,6.4,3.8,9.0,12.7,7.6,17.9,26.4,15.7,37.0,53.8,32.0,75.5,0.9329446064139942,0.8037735849056604,0,0,1
store_CI,COMMON00059,17.7,0.5,36.9,35.5,0.8,73.8,75.6,2.0,159.0,153.3,4.8,320.5,0.9651035986913848,2.073976221928666,0,0,1
store_CJ,COMMON00059,85.0,8.8,162.2,170.2,18.4,325.4,364.9,39.1,695.8,735.6,83.4,1397.6,0.9901759018366793,1.7991780821917807,0,0,1
store_CK,COMMON00059,33.3,2.0,68.4,66.8,4.1,137.3,142.7,8.0,294.5,288.6,19.1,591.8,0.9795077948818514,2.006302521008404,0,0,1
store_CM,COMMON00059,85.4,20.5,150.6,172.0,40.6,301.6,375.3,94.1,654.7,774.6,209.1,1333.0,0.9674861221252975,1.4933404368673415,0,0,1
store_CN,COMMON00059,198.6,26.7,380.2,393.6,50.5,759.2,830.5,101.1,1613.5,1597.8,176.9,3169.7,1.021167195132402,1.8208523958584157,0,0,1
store_CO,COMMON00059,15.7,0.5,32.8,31.4,1.3,65.5,67.1,3.0,139.5,136.2,6.7,279.7,0.9598532708375791,2.0312500000000004,0,0,1
store_CP,COMMON00059,77.9,20.2,133.6,157.0,40.1,270.6,343.0,94.6,584.7,709.6,211.8,1195.1,0.9649050371593726,1.4284465170504226,0,0,1
store_CQ,COMMON00059,61.8,9.5,114.2,124.1,19.8,229.9,268.0,45.0,496.1,545.4,95.6,999.5,0.9773326304691617,1.682581126445356,0,0,1
store_CR,COMMON00059,28.0,3.9,51.6,56.4,9.0,103.3,122.2,19.2,223.8,250.3,44.6,454.5,0.9584664536741215,1.672935404742437,0,0,1
store_CS,COMMON00059,22.5,1.9,43.7,45.2,3.7,87.8,97.8,8.6,189.5,201.2,21.8,384.8,0.9566326530612246,1.8478038815117468,0,0,1
store_CT,COMMON00059,49.1,5.0,93.8,98.2,10.7,187.4,210.7,22.9,401.4,424.0,47.9,803.1,0.9846914900728659,1.795540796963947,0,0,1
store_AA,COMMON00051,91.2,23.6,161.1,182.6,47.8,320.6,392.4,101.7,683.8,790.6,209.8,1375.0,0.9885107305441144,1.4830573248407641,0,0,1
store_AB,COMMON00051,155.0,34.9,273.3,304.8,68.1,538.7,631.4,129.1,1132.6,1167.7,201.5,2177.8,1.047108629075842,1.5890736342042753,0,0,1
store_AC,COMMON00051,47.5,9.3,84.2,95.1,20.4,169.0,205.1,44.4,365.1,411.5,90.1,729.9,0.9782384842452118,1.5628654970760236,0,0,1
store_AD,COMMON00051,282.6,82.3,482.7,567.1,170.8,958.5,1224.6,386.6,2070.3,2494.4,825.7,4186.9,0.9865940511101802,1.3747856617947256,0,0,1
store_AE,COMMON00051,105.3,30.5,178.9,211.6,62.4,361.6,458.2,138.6,777.5,938.0,298.8,1574.2,0.9785032833601784,1.394065022910757,0,0,1
store_AF,COMMON00051,93.0,8.6,182.2,183.3,15.9,360.6,379.2,24.9,761.0,715.0,41.2,1479.3,1.0428347163041043,1.940680200369101,0,0,1
store_AG,COMMON00051,26.5,1.2,51.7,53.2,2.8,104.9,115.4,7.2,226.1,236.3,17.9,460.8,0.9592181467181466,1.8952380952380954,0,0,1
store_AH,COMMON00051,192.9,55.9,334.7,385.4,111.3,664.0,824.5,234.0,1409.7,1647.5,474.5,2824.3,0.999050496331463,1.4257821974290565,0,0,1
store_AI,COMMON00051,398.5,41.9,764.3,777.2,77.6,1511.5,1571.0,121.5,3159.1,2797.9,143.1,6005.3,1.0850426574695953,1.9334224428744193,0,0,1
store_AJ,COMMON00051,491.0,182.6,805.6,980.5,361.4,1610.8,2092.9,754.4,3437.4,4181.2,1496.9,6885.6,1.0040010087722289,1.2818920210224558,0,0,1
store_BA,COMMON00051,401.0,48.1,756.2,794.2,99.1,1493.5,1664.6,196.6,3180.0,3197.2,304.3,6256.9,1.0305657403282733,1.7921547425962638,0,0,1
store_BB,COMMON00051,52.9,7.6,100.0,106.1,16.0,200.7,230.5,35.0,434.3,469.1,73.7,870.1,0.9709391251147139,1.7315698178664354,0,0,1
store_BC,COMMON00051,109.9,28.8,189.8,220.7,60.3,379.9,477.6,135.1,814.6,973.9,294.1,1647.6,0.9800249687890138,1.4224408624659828,0,0,1
store_BE,COMMON00051,60.1,3.9,124.2,119.9,7.4,247.1,255.2,15.0,530.6,507.2,28.0,1060.7,0.9975655637932943,2.019584802193498,0,0,1
store_BF,COMMON00051,370.1,95.2,641.1,730.5,184.5,1272.1,1519.2,352.6,2685.7,2874.8,561.3,5212.7,1.04200686975618,1.5356414138089909,0,0,1
store_BG,COMMON00051,35.7,3.2,73.4,71.3,6.5,148.2,152.8,12.6,316.9,308.7,28.3,636.4,0.9820282413350451,1.990189666448659,0,0,1
store_BH,COMMON00051,271.5,115.2,432.2,542.3,225.6,868.9,1159.0,475.0,1852.3,2319.9,943.0,3705.4,1.001352348168183,1.1882495039254595,0,0,1
store_BI,COMMON00051,78.5,20.9,132.5,157.7,44.7,267.1,343.2,103.2,578.7,702.8,223.7,1174.7,0.971775191879178,1.3850859306728809,0,0,1
store_BJ,COMMON00051,7.5,4.1,10.8,14.9,8.3,21.5,31.8,17.6,45.9,63.8,35.7,91.8,0.9236453201970442,0.8871473354231973,0,0,1
store_BK,COMMON00051,38.8,7.3,70.8,78.1,14.1,141.6,169.9,31.9,305.9,347.1,73.7,620.2,0.9617450218953979,1.611764705882353,0,0,1
store_BM,COMMON00051,119.5,45.3,194.4,240.0,91.8,390.8,517.9,196.7,841.9,1061.9,418.2,1706.1,0.9831884375942738,1.2455598455598456,0,0,1
store_BN,COMMON00051,65.1,1.6,147.0,128.0,2.2,290.0,263.0,3.6,607.6,490.7,3.6,1180.3,1.0488721804511276,2.2957050551121245,0,0,1
store_BO,COMMON00051,37.3,1.1,81.1,74.7,2.6,164.2,159.1,5.3,349.5,324.4,14.5,706.3,0.9861637437208074,2.162060301507538,0,0,1
store_BP,COMMON00051,150.0,46.0,255.4,301.1,89.8,509.9,648.3,201.9,1100.7,1327.9,427.3,2230.5,0.9870369151806276,1.3861813695249847,0,0,1
store_BQ,COMMON00051,20.2,0.5,40.6,40.6,1.0,81.3,87.6,2.2,176.3,178.8,5.7,358.9,0.955534531693472,1.9851767388825547,0,0,1
store_BR,COMMON00051,122.0,21.4,225.6,244.4,41.3,449.8,525.2,91.3,965.5,1066.7,189.1,1950.2,0.9898847839022014,1.6641918903483723,0,0,1
store_BS,COMMON00051,282.4,29.8,542.2,554.1,57.8,1069.6,1131.1,94.5,2237.7,2084.7,113.5,4326.9,1.0671772456447528,1.8946251768033948,0,0,1
store_BT,COMMON00051,113.8,15.3,218.7,226.2,30.5,433.0,480.3,63.2,922.4,936.9,117.7,1826.3,1.0091336348319586,1.7885095753538716,0,0,1
store_CA,COMMON00051,69.4,5.3,136.2,139.0,10.3,270.4,298.7,22.4,584.3,603.0,45.5,1173.1,0.9858421326767366,1.8805220883534135,0,0,1
store_CB,COMMON00051,63.6,8.2,120.8,127.2,15.0,242.3,273.8,31.9,521.4,549.8,66.9,1044.3,0.9847233691164327,1.7871485943775098,0,0,1
store_CC,COMMON00051,121.4,27.1,217.3,239.7,46.6,434.1,498.6,84.0,911.6,944.8,136.7,1775.4,1.0372522214627478,1.659514738319631,0,0,1
store_CE,COMMON00051,55.6,1.1,118.4,111.1,2.7,235.5,235.4,4.9,498.0,472.2,9.4,1000.1,0.9995206136145734,2.093842887473461,0,0,1
store_CF,COMMON00051,10.9,4.3,17.4,21.9,8.8,35.0,47.9,19.9,76.3,97.3,41.0,154.3,0.9177659275891102,1.175,0,0,1
store_CG,COMMON00051,71.2,7.7,135.7,142.3,15.9,272.4,305.0,34.3,580.1,611.0,71.2,1159.7,0.9907235621521338,1.7889216650278599,0,0,1
store_CH,COMMON00051,12.1,1.0,24.1,24.4,2.2,48.2,53.2,4.7,104.1,108.9,11.1,210.6,0.9227249618708692,1.8649155722326451,0,0,1
store_CI,COMMON00051,69.9,10.0,130.5,140.0,20.1,261.2,300.6,44.2,558.5,607.6,95.2,1124.7,0.9867306606437041,1.7103425340871297,0,0,1
store_CJ,COMMON00051,158.2,23.5,299.8,311.6,40.3,593.1,644.3,76.5,1247.9,1205.6,104.1,2401.5,1.0474277769195117,1.8178150217256364,0,0,1
store_CK,COMMON00051,70.2,11.2,129.0,140.2,21.1,260.3,299.0,44.9,558.3,596.3,85.2,1115.1,0.9962157048249763,1.7164827816783683,0,0,1
store_CL,COMMON00051,18.9,0.6,39.2,37.9,1.5,77.6,81.1,3.6,166.3,165.0,8.1,335.7,0.9631391200951248,2.0036945812807887,0,0,1
store_CM,COMMON00051,86.6,25.4,146.9,174.2,52.5,295.4,379.0,118.2,636.2,776.6,259.9,1291.8,0.9715781600598354,1.3663940912687944,0,0,1
store_CN,COMMON00051,8.5,1.3,15.7,17.0,2.8,31.1,36.2,6.2,66.3,73.2,13.0,133.8,0.9293002915451893,1.65564738292011,0,0,1
store_CO,COMMON00051,75.3,12.2,139.7,150.6,24.0,280.6,320.9,47.2,598.4,642.6,92.9,1192.5,0.9963392581484586,1.7171339563862926,0,0,1
store_CP,COMMON00051,18.9,0.5,38.7,38.2,0.6,78.0,83.0,2.4,167.7,172.1,6.8,341.7,0.941860465116279,1.9891696750902526,0,0,1
store_CQ,COMMON00051,69.4,10.2,132.4,138.7,19.3,264.2,297.4,39.7,566.7,593.5,77.9,1129.6,0.9901084268594257,1.7714285714285714,0,0,1
store_CR,COMMON00051,17.0,1.2,33.8,34.1,2.5,67.6,74.2,6.1,145.3,151.5,14.5,293.7,0.943745373797187,1.8734858681022883,0,0,1
store_CS,COMMON00051,58.5,10.8,104.8,117.1,22.7,209.8,252.7,52.1,453.5,506.1,107.9,905.1,0.9805017040058104,1.5878164556962024,0,0,1
store_CT,COMMON00051,47.8,8.2,87.8,95.8,14.0,176.2,206.2,31.2,378.6,414.6,65.4,760.5,0.9792406446326141,1.6839554047503638,0,0,1
store_AA,COMMON00027,82.6,22.4,141.9,166.0,46.4,285.5,356.8,99.3,613.2,732.8,219.0,1243.5,0.9838799332962755,1.4398991314093585,0,0,1
store_AB,COMMON00027,164.9,34.0,292.1,325.0,64.5,583.4,679.3,127.9,1235.1,1266.0,187.0,2388.3,1.0357823328657274,1.6296732410950836,0,0,1
store_AC,COMMON00027,398.4,174.4,625.4,796.9,343.6,1255.3,1707.7,729.9,2685.7,3428.1,1470.8,5388.7,0.9980876667028534,1.1452160674552054,0,0,1
store_AD,COMMON00027,31.2,1.3,63.4,62.4,3.3,126.1,134.1,6.7,271.8,270.4,14.3,546.9,0.9753047827446079,1.975409836065574,0,0,1
store_AE,COMMON00027,193.0,70.6,319.4,387.5,143.5,639.1,837.7,314.2,1367.7,1705.9,646.5,2765.9,0.983873982565549,1.2574600143232273,0,0,1
store_AF,COMMON00027,91.6,6.5,188.8,178.4,12.0,371.2,360.4,17.8,776.8,636.1,21.9,1468.2,1.0802736064155989,2.1054091539528432,0,0,1
store_AG,COMMON00027,195.4,39.1,351.9,377.9,62.6,689.7,750.0,103.1,1427.3,1263.9,122.8,2613.1,1.112122936824132,1.7653646180509266,1,0,0
store_AH,COMMON00027,136.9,34.2,238.2,273.2,64.7,477.4,582.7,136.6,1027.4,1160.6,263.8,2049.5,1.001731749554867,1.5284831846259437,0,0,1
store_AI,COMMON00027,213.4,30.7,405.8,418.5,61.2,802.1,854.6,109.7,1674.2,1571.7,153.2,3221.4,1.066431236673774,1.8304668304668303,0,0,1
store_AJ,COMMON00027,149.7,48.9,253.8,299.4,96.0,503.8,643.4,209.3,1073.7,1295.3,428.1,2154.3,0.9925300565770862,1.3432789432789434,0,0,1
store_BA,COMMON00027,53.0,1.9,116.1,104.8,3.2,231.0,218.9,5.1,485.8,416.6,5.1,947.0,1.0236271164617265,2.1949771689497717,0,0,1
store_BB,COMMON00027,68.3,6.7,136.3,136.8,12.9,271.6,293.8,28.0,580.4,593.2,59.1,1166.7,0.9862341162880246,1.879550867642055,0,0,1
store_BC,COMMON00027,174.2,53.9,294.5,350.0,112.2,587.5,759.2,247.3,1265.8,1549.2,522.3,2572.0,0.9794954455148628,1.3413670485973923,0,0,1
store_BD,COMMON00027,16.2,0.3,34.4,32.5,0.6,68.4,69.5,1.4,146.7,140.4,3.2,294.6,0.9576354679802953,2.0876436781609193,0,0,1
store_BE,COMMON00027,66.0,3.0,141.4,130.5,5.7,279.2,273.0,8.9,594.8,523.1,11.2,1164.1,1.0248447204968945,2.14536799707067,0,0,1
store_BF,COMMON00027,159.6,46.9,271.7,319.8,97.0,542.3,689.9,217.0,1168.9,1390.0,438.7,2349.2,0.9871554336845143,1.3795652173913044,0,0,1
store_BG,COMMON00027,200.8,29.9,375.5,397.2,60.8,749.5,828.8,119.3,1596.0,1587.6,195.2,3115.9,1.0345893587057329,1.7815176740258174,0,0,1
store_BH,COMMON00027,130.0,41.0,219.0,256.0,78.4,434.3,529.6,151.3,908.4,989.4,237.9,1744.8,1.046081218818733,1.4292996035491785,0,0,1
store_BI,COMMON00027,53.4,1.8,113.3,106.4,3.6,225.7,227.0,6.1,479.7,446.7,10.8,956.0,0.9950310559006211,2.0854249229414354,0,0,1
store_BJ,COMMON00027,37.9,2.9,75.1,75.9,4.5,150.0,164.0,9.1,325.4,330.9,19.4,655.4,0.9726261762189905,1.927483241925655,0,0,1
store_BK,COMMON00027,134.8,40.5,226.8,268.3,81.0,452.5,570.8,172.8,968.0,1121.5,325.8,1918.4,1.006821689986556,1.392888421790156,0,0,1
store_BL,COMMON00027,84.1,15.5,155.6,167.6,29.1,310.1,358.6,61.7,664.2,706.7,117.4,1317.8,0.9967604298356509,1.679676609980485,0,0,1
store_BM,COMMON00027,128.7,37.4,220.1,257.5,74.9,439.6,554.2,166.8,943.2,1115.9,338.7,1890.2,0.9898984719515943,1.4006855493415118,0,0,1
store_BN,COMMON00027,20.7,0.4,47.6,41.4,0.8,95.0,88.1,1.3,203.3,175.5,2.1,404.5,0.9738121373686686,2.290249433106576,0,0,1
store_BO,COMMON00027,93.6,3.8,214.3,184.3,8.3,420.8,382.6,10.6,889.6,711.9,10.6,1724.2,1.0403082394783638,2.296838254507447,0,0,1
store_BP,COMMON00027,161.0,31.3,288.8,322.5,65.6,573.8,690.9,146.1,1233.8,1400.9,311.2,2491.9,0.9943795936013835,1.5740955137481911,0,0,1
store_BQ,COMMON00027,274.7,80.6,465.9,549.4,166.6,933.2,1177.0,359.7,2010.3,2364.1,738.4,4021.3,0.9976997578692492,1.4022597910118086,0,0,1
store_BR,COMMON00027,156.2,32.7,274.1,313.0,68.0,552.5,670.9,144.7,1188.9,1365.0,308.8,2412.1,0.9933648485362389,1.5561847988077497,0,0,1
store_BS,COMMON00027,47.6,0.7,105.1,93.7,0.7,210.6,193.7,0.8,445.0,363.2,0.8,868.6,1.0371123538383327,2.2920536635706914,0,0,1
store_BT,COMMON00027,196.2,44.1,347.6,392.4,90.7,694.9,846.6,201.7,1487.2,1699.3,421.1,2967.1,0.9897094430992734,1.5182473130979095,0,0,1
store_CA,COMMON00027,98.1,5.5,190.3,195.1,10.3,379.2,412.1,19.6,815.9,805.8,30.6,1615.1,1.0128368379392227,1.9318292091217852,0,0,1
store_CB,COMMON00027,10.0,4.9,15.2,20.1,9.8,30.4,43.6,21.4,65.7,89.4,44.7,133.7,0.9196811771919068,1.0137299771167048,0,0,1
store_CC,COMMON00027,34.3,6.6,62.5,68.8,14.3,125.3,147.0,28.7,266.9,300.7,61.6,542.5,0.9799999999999999,1.6193065941536369,0,0,1
store_CD,COMMON00027,38.2,2.2,79.8,76.4,4.4,157.9,161.9,8.6,336.2,326.7,18.1,674.1,0.9928094949319936,2.022222222222222,0,0,1
store_CE,COMMON00027,64.2,6.4,123.2,128.5,13.3,247.8,273.7,28.4,530.6,550.0,53.3,1064.1,0.994372450823481,1.8341855368882396,0,0,1
store_CF,COMMON00027,120.1,17.0,232.4,238.4,29.7,459.2,502.6,61.1,978.9,976.6,107.7,1927.4,1.018026672694394,1.825740998607519,0,0,1
store_CG,COMMON00027,56.0,6.4,105.6,112.8,13.9,214.0,247.2,34.8,462.7,509.1,86.0,940.0,0.9592326139088729,1.7302871006874243,0,0,1
store_CH,COMMON00027,160.9,58.4,263.3,323.7,120.5,528.2,704.4,272.7,1141.3,1447.5,579.3,2310.9,0.9747970434993336,1.2329311568488288,0,0,1
store_CJ,COMMON00027,54.8,4.0,108.7,109.3,7.9,216.9,231.2,15.6,459.8,461.5,30.6,921.0,1.0028059045992437,1.9204496325118894,0,0,1
store_CK,COMMON00027,71.4,5.7,144.7,139.0,10.1,285.3,278.0,18.4,595.2,491.5,26.8,1133.2,1.0889679715302492,2.074074074074074,0,0,1
store_CM,COMMON00027,63.8,8.7,120.5,128.3,17.2,239.9,280.3,43.7,520.3,574.5,98.1,1055.0,0.9651555645201956,1.699714693295292,0,0,1
store_CN,COMMON00027,50.8,2.2,104.1,101.3,5.5,208.4,217.7,14.7,447.5,432.2,28.3,891.8,0.9864716162858439,1.987144168962351,0,0,1
store_CO,COMMON00027,39.2,1.6,77.0,78.6,3.0,153.2,168.7,8.5,328.9,342.3,20.6,662.5,0.9784507862550963,1.8981042654028437,0,0,1
store_CP,COMMON00027,246.9,102.0,392.6,490.0,198.9,784.3,1032.7,408.8,1666.8,2003.7,754.9,3268.9,1.021669264403647,1.218048024786987,0,0,1
store_CQ,COMMON00027,194.1,36.4,363.4,383.3,67.0,717.8,802.2,129.9,1516.8,1520.8,218.2,2948.3,1.0331062380242706,1.7286551165399473,0,0,1
store_CR,COMMON00027,12.0,1.0,23.6,24.0,2.1,47.3,51.2,4.3,100.9,103.6,9.3,202.8,0.948866631523458,1.8830409356725146,0,0,1
store_CS,COMMON00027,26.5,2.6,52.6,53.2,5.0,105.1,113.6,10.2,223.9,231.0,23.9,451.3,0.974025974025974,1.8795074758135448,0,0,1
store_CT,COMMON00027,41.1,6.5,76.4,82.2,12.9,152.2,176.4,27.1,327.5,353.0,53.4,655.9,0.9818442427138081,1.701983002832861,0,0,1
store_AA,COMMON00009,159.1,36.4,277.4,313.8,70.7,552.5,649.1,141.1,1163.4,1225.3,230.2,2248.7,1.0456327907639056,1.5747073321010474,0,0,1
store_AB,COMMON00009,159.7,32.3,282.2,314.3,62.6,557.6,654.0,125.8,1180.6,1213.4,187.3,2260.8,1.0417482061317676,1.612597462161749,0,0,1
store_AC,COMMON00009,203.3,64.8,335.0,404.8,131.2,670.5,859.7,275.0,1433.3,1690.7,525.5,2843.6,1.0099521436023116,1.3471737613398462,0,0,1
store_AD,COMMON00009,114.3,20.2,207.3,226.9,40.8,410.4,477.8,81.0,873.0,930.0,140.0,1721.2,1.018837651533159,1.6572504708097928,0,0,1
store_AE,COMMON00009,132.0,43.6,219.0,265.4,87.3,442.0,575.4,193.3,959.1,1180.1,413.6,1950.7,0.978067575577949,1.330668983492615,0,0,1
store_AF,COMMON00009,407.1,43.0,775.7,795.3,83.3,1538.7,1612.8,135.2,3213.0,2902.4,170.9,6118.9,1.0797835658585753,1.9082398164796333,0,0,1
store_AG,COMMON00009,181.6,43.0,318.9,357.4,83.3,631.0,739.9,156.5,1322.9,1379.1,240.8,2542.6,1.0476318673922658,1.5762162162162163,0,0,1
store_AH,COMMON00009,198.3,52.2,341.5,395.5,97.8,685.0,843.3,214.9,1470.4,1669.0,411.9,2925.2,1.0042031701017875,1.4886175005928386,0,0,1
store_AI,COMMON00009,135.6,17.2,259.0,265.4,30.0,513.5,538.8,48.9,1065.1,978.1,59.9,2041.5,1.0726150925486473,1.8856930784932269,0,0,1
store_AJ,COMMON00009,194.0,57.3,330.9,388.1,114.2,659.5,829.4,244.7,1418.8,1668.6,496.9,2847.5,0.9988329786503742,1.41543098251959,0,0,1
store_BA,COMMON00009,75.4,8.0,141.4,151.6,15.7,286.9,329.5,39.8,621.8,673.5,94.0,1257.7,0.9718582169709991,1.7657766990291262,0,0,1
store_BB,COMMON00009,80.1,6.2,165.6,159.6,11.5,330.2,336.1,20.9,695.2,671.0,41.9,1386.7,1.0123435986013394,2.0056513979773944,0,0,1
store_BC,COMMON00009,21.3,1.1,43.5,42.8,2.0,86.8,91.6,4.4,186.3,187.2,10.6,377.4,0.9649652672908487,1.983642311886587,0,0,1
store_BD,COMMON00009,92.1,4.8,191.4,183.8,9.9,380.6,391.8,22.6,811.1,778.0,43.1,1625.4,0.9997828918801562,2.0119928553202344,0,0,1
store_BE,COMMON00009,135.4,13.5,264.1,269.5,24.0,528.4,570.9,47.5,1128.5,1126.0,90.2,2231.1,1.0111268762601748,1.893169877408056,0,0,1
store_BF,COMMON00009,66.1,11.1,122.6,132.4,21.4,244.5,284.9,48.0,525.2,577.6,100.0,1055.8,0.9839726095370416,1.6743859649122808,0,0,1
store_BG,COMMON00009,283.1,44.5,531.9,559.7,81.8,1062.4,1167.6,162.0,2237.6,2236.2,277.5,4361.2,1.0364648165775794,1.7775113470925754,0,0,1
store_BH,COMMON00009,113.7,40.1,189.9,228.5,81.9,380.3,495.1,181.4,814.2,1013.4,381.6,1655.1,0.9782889264920985,1.2778675282714056,0,0,1
store_BI,COMMON00009,287.7,59.7,510.7,564.6,111.6,1013.5,1158.4,203.4,2127.0,2132.1,316.5,4073.3,1.0616497330807646,1.6604229607250756,0,0,1
store_BJ,COMMON00009,59.7,8.8,109.5,119.6,17.7,220.6,257.4,38.2,474.7,520.9,82.5,961.1,0.9825543120473996,1.6951456310679611,0,0,1
store_BK,COMMON00009,116.3,34.5,202.3,233.9,69.4,398.2,510.3,154.1,866.5,1040.6,331.3,1750.8,0.9710278032896383,1.3957680250783697,0,0,1
store_BL,COMMON00009,312.9,80.8,541.9,621.2,164.2,1080.4,1312.8,343.5,2299.7,2553.7,612.9,4521.6,1.0191518467852256,1.4899840048747048,0,0,1
store_BM,COMMON00009,35.4,4.3,67.8,71.4,9.0,136.8,155.7,18.7,295.8,321.0,44.5,601.7,0.9559816365109371,1.778562259306804,0,0,1
store_BN,COMMON00009,258.3,18.2,554.3,503.4,33.9,1091.1,1018.2,46.6,2283.0,1807.6,49.8,4331.2,1.0840188014101055,2.1962093685554356,0,0,1
store_BO,COMMON00009,9.4,1.2,17.8,18.8,2.4,35.3,40.6,5.4,75.7,81.4,10.5,151.8,0.9239842726081259,1.727272727272727,0,0,1
store_BQ,COMMON00009,50.0,3.1,97.6,100.3,7.6,196.2,216.9,16.1,422.1,437.5,38.3,847.4,0.9744689144416293,1.8709677419354838,0,0,1
store_BR,COMMON00009,75.6,10.4,142.1,151.9,21.4,284.4,328.1,49.8,610.9,674.9,111.5,1237.6,0.9785563273935366,1.7096282754418035,0,0,1
store_BS,COMMON00009,70.8,1.3,154.3,138.3,2.1,306.5,276.4,3.2,637.6,498.6,3.3,1223.5,1.0860006135596687,2.294394213381555,0,0,1
store_BT,COMMON00009,88.7,13.3,164.1,177.1,26.6,329.1,379.4,54.8,705.3,758.8,110.1,1406.9,0.994097429766886,1.7140974967061924,0,0,1
store_CA,COMMON00009,15.9,2.6,29.1,32.0,5.6,58.2,69.6,13.0,125.7,142.1,28.6,254.0,0.9386068476977568,1.616929698708752,0,0,1
store_CB,COMMON00009,44.2,4.3,85.3,88.7,8.4,171.7,192.4,19.0,370.6,391.2,42.6,747.9,0.969439976604767,1.8264935064935066,0,0,1
store_CE,COMMON00009,24.2,1.8,47.0,48.7,3.7,94.9,105.2,9.1,204.2,215.3,22.9,411.0,0.958542381832585,1.8528015194681862,0,0,1
store_CF,COMMON00009,71.4,3.5,145.1,142.5,7.5,291.8,303.0,16.3,618.8,605.6,34.2,1234.5,1.0000000000000002,1.9877928076542393,0,0,1
store_CG,COMMON00009,77.5,13.7,141.4,155.7,27.7,283.0,337.0,61.9,611.1,689.9,144.5,1240.0,0.9768907563025211,1.6291901512904183,0,0,1
store_CH,COMMON00009,30.0,5.8,53.6,60.5,12.2,107.9,132.6,30.0,236.1,273.0,66.5,479.1,0.9481668773704173,1.553127354935946,0,0,1
store_CI,COMMON00009,29.0,0.6,61.1,58.1,1.5,121.3,123.7,3.0,259.5,249.3,7.5,522.2,0.9809448641334989,2.0718901453957996,0,0,1
store_CJ,COMMON00009,137.2,23.4,250.0,273.6,44.6,502.1,582.8,92.2,1075.6,1155.2,179.2,2140.0,1.0037555479685898,1.687081832218219,0,0,1
store_CK,COMMON00009,20.3,0.4,41.6,40.7,0.9,83.0,87.6,1.5,179.4,177.3,4.0,361.1,0.9602649006622517,2.0285062713797037,0,0,1
store_CL,COMMON00009,80.6,12.3,150.5,160.8,23.3,298.1,342.6,50.2,639.5,681.4,97.4,1272.5,0.9995039682539683,1.71957980741173,0,0,1
store_CM,COMMON00009,38.2,4.1,72.9,76.1,8.0,145.9,160.7,13.9,308.1,318.5,26.3,615.8,1.0000872676498824,1.8296019900497518,0,0,1
store_CN,COMMON00009,74.1,10.0,138.2,148.2,20.0,275.6,318.3,42.9,594.5,635.7,88.5,1186.1,0.9883953581432572,1.7324120603015074,0,0,1
store_CO,COMMON00009,83.4,21.1,145.1,166.9,42.8,290.9,360.1,96.3,627.1,722.5,194.7,1255.4,0.984380532714325,1.4736257634647418,0,0,1
store_CP,COMMON00009,53.2,7.2,99.8,106.7,15.9,198.3,230.6,36.0,426.3,467.7,77.4,859.4,0.9760273972602741,1.691807542262679,0,0,1
store_CQ,COMMON00009,21.9,0.4,45.8,44.0,0.7,91.5,94.8,1.8,196.1,192.5,3.6,394.5,0.9596844872918493,2.047418335089568,0,0,1
store_CS,COMMON00009,56.2,7.5,105.7,112.2,15.0,211.6,239.8,30.4,451.2,477.2,61.1,901.1,0.991998117204048,1.7540641934139225,0,0,1
store_CT,COMMON00009,68.8,11.4,124.9,137.2,23.2,249.4,293.9,49.3,537.8,582.3,95.4,1068.0,0.9931193764134149,1.66156462585034,0,0,1
store_AA,COMMON00004,253.0,83.2,420.5,501.7,156.6,835.8,1053.5,328.5,1776.7,2038.3,592.8,3484.5,1.0262997768913529,1.3745254365983297,0,0,1
store_AB,COMMON00004,87.8,14.3,162.2,172.6,24.8,324.0,358.7,42.7,683.7,661.5,56.2,1313.9,1.0403254472925472,1.786510590858417,0,0,1
